,HeLa
MUS81,-0.804987288150559
MVB12A,0.651873967560702
MVD,0.0096073438727603
MVK,0.199795273858077
MVP,0.12632944956371
MX1,-0.61699086292816
MXD1,0.743997142023915
MXD3,0.266089534445437
MXD4,0.242275676712421
MXI1,-0.345159139025529
MXRA7,-0.247580667750173
MYADM,1.77621620921465
MYBBP1A,0.357408296942323
MYBL1,-0.934973119146221
MYBL2,-1.06457665483174
MYC,0.983129098959185
MYCBP2,-2.04092211501205
MYD88,0.566828282733563
MYDGF,1.0659508296256
MYH10,-0.407941123258029
MYH9,0.570515747594369
MYL12A,1.34893126092731
MYL12B,1.52309748352625
MYL5,-0.564147821315649
MYL6,2.11848706473123
MYL6B,-0.634397216903703
MYL9,1.6976147342818
MYLIP,-0.653517738494982
MYLK,-1.22298103489559
MYLK3,-0.208441466755556
MYNN,-0.723134429250356
MYO10,-0.601199753722196
MYO18A,-1.61483917810081
MYO19,-1.01170532549448
MYO1B,0.120403064067162
MYO1C,0.234452498762269
MYO1E,-0.0314462693434228
MYO5A,-1.83153125619743
MYO5C,-0.905798687867995
MYO6,-0.529186862848771
MYO9A,-2.26918721719712
MYO9B,-1.5757583062099
MYOCD,0.256558108364182
MYOF,0.0340013934306269
MYORG,0.0801380645031854
MYPN,-0.81916770880404
MYPOP,-1.22606755416879
MYSM1,-1.37662955170803
MZF1,-2.4199527586365
MZT1,1.63866286333803
MZT2A,0.283125761696861
MZT2B,0.0578661689256049
N4BP1,-0.481399040759784
N4BP2,-2.16381879186525
N4BP2L2,0.0210994152985931
N4BP3,-1.59573081491596
N6AMT1,0.558154508685238
NAA10,0.812075923214302
NAA15,0.507057264143034
NAA16,-0.543953244344521
NAA20,1.03265598852136
NAA25,-0.09706830831014
NAA30,-0.175214390556583
NAA35,0.115447268477302
NAA38,1.39907202457585
NAA40,0.551218782355616
NAA50,1.28979893952838
NAA60,0.173026373244171
NAA80,0.54419151427056
NAAA,0.267212170426708
NAB1,-0.757855993120505
NAB2,-0.263365874617936
NABP1,0.099524558460878
NABP2,0.500224920858306
NACA,1.31891033628024
NACC1,-0.213456018119204
NACC2,-0.371026843906874
NADK,-0.348951263642312
NADK2,0.322987085949948
NADSYN1,-0.52977966644111
NAE1,0.505759344179315
NAF1,1.16530168575025
NAGA,0.0338297844966385
NAGK,0.514055815553598
NAGLU,-0.113245502575901
NAGPA,-0.181058775802709
NAIF1,-0.253488121718551
NAMPT,0.749543066260496
NANP,0.523117695537672
NANS,0.501923203376816
NAP1L1,1.10717066752168
NAP1L4,0.74044294025
NAP1L5,0.899270440827623
NAPA,1.02156747260026
NAPB,-0.893943876534645
NAPEPLD,-0.785842588729582
NAPG,0.521458284886165
NAPRT,0.181212068817686
NARF,-0.224790329367059
NARS1,0.758645429985983
NARS2,-0.0685266150679211
NASP,1.24536942381485
NAT1,-0.378736221167937
NAT10,0.45052723482197
NAT14,0.479204365829383
NAT8L,0.374608447037956
NAT9,0.0685952546437196
NAV1,0.030766851570848
NAV2,-1.0628342549056
NAXD,-0.191890478841943
NAXE,0.403641039159511
NBAS,-1.13365105987274
NBDY,0.743101598472248
NBEA,-2.02166834624142
NBEAL1,-1.94481248508048
NBEAL2,-1.57195779335699
NBL1,-0.252164851195988
NBN,0.0472481052018585
NBR1,-0.0611462013578811
NCAM2,-1.12756896866513
NCAPD2,0.283732651243882
NCAPD3,0.068729178065299
NCAPG,0.428169409256359
NCAPG2,0.0529704540379532
NCAPH,0.487760080711143
NCAPH2,-0.410424309496916
NCBP1,0.531948828174175
NCBP2,1.20764775439787
NCBP2AS2,1.43981448194901
NCBP3,0.296184233185844
NCDN,0.0090820318048073
NCEH1,0.921770582039849
NCK1,0.327530426449915
NCK2,-0.71948975229087
NCKAP1,-0.104303103682905
NCKAP5L,-1.24348320282909
NCKIPSD,0.0410710255372509
NCL,1.35615449100904
NCLN,0.242832071389348
NCOA1,-1.74787978042677
NCOA2,-1.21445727372171
NCOA3,-0.564578419462856
NCOA4,0.626197729146781
NCOA5,0.419238970284563
NCOA6,-0.940158592684056
NCOA7,0.839332237329705
NCOR1,-0.895170560871222
NCOR2,-0.189828170325174
NCR3LG1,0.0611381656494162
NCS1,0.129619211614498
NCSTN,0.78747615644901
NDC1,0.195295853904353
NDC80,0.575646521320957
NDE1,0.114110809625899
NDEL1,0.0422445187823152
NDFIP1,0.971239569792239
NDFIP2,0.556008826716356
NDNF,0.227158387154574
NDOR1,0.0484396143262601
NDRG1,0.93704729000161
NDRG2,0.25289138680577
NDRG3,0.829290793642811
NDRG4,-0.255057757811222
NDST1,-2.10036674167662
NDUFA1,2.23535201611567
NDUFA10,0.803607356465869
NDUFA11,0.92568942307631
NDUFA12,1.44652208731657
NDUFA13,1.18256446391757
NDUFA2,1.50671824709076
NDUFA3,1.58207938432771
NDUFA4,2.37096283806721
NDUFA5,1.55479595476089
NDUFA6,1.48694983736172
NDUFA8,1.529445873458
NDUFA9,0.84843789226496
NDUFAB1,1.68790882515375
NDUFAF1,0.433234036385169
NDUFAF2,1.09296494117228
NDUFAF3,1.2530598192767
NDUFAF4,1.26200068260963
NDUFAF5,-0.261077177033571
NDUFAF6,-0.25211464218147
NDUFAF7,0.216070618551361
NDUFAF8,1.18638481945382
NDUFB1,2.19837345439415
NDUFB10,1.23014970739572
NDUFB11,1.40300659187821
NDUFB2,1.51509517462431
NDUFB3,1.68461001652754
NDUFB4,1.72145186571258
NDUFB5,1.35398030266805
NDUFB6,1.95294243645407
NDUFB7,0.852742287346299
NDUFB8,1.25854678421266
NDUFB9,1.09066602117257
NDUFC1,1.39262946385994
NDUFC2,2.30601144893941
NDUFS1,0.566921019503077
NDUFS2,0.807687229903779
NDUFS3,1.06338248195524
NDUFS4,1.16727642341455
NDUFS5,2.10860113648558
NDUFS6,1.89691525929674
NDUFS7,0.784413972011479
NDUFS8,1.04954867727419
NDUFV1,0.524680073251404
NDUFV2,1.02939286720042
NDUFV3,1.00510285904032
NECAB3,0.0242441154617574
NECAP1,0.695652840541718
NECAP2,0.524883729498546
NECTIN1,-0.533926978835488
NECTIN2,0.0848491010461645
NECTIN3,-0.0846601909703739
NEDD1,-0.0277122765921276
NEDD4,-0.0909742436398165
NEDD4L,-0.359394512327286
NEDD8,1.33494125873443
NEDD9,-0.42904433079184
NEFH,0.447987175241924
NEGR1,0.333791016017341
NEIL2,-0.880589268178063
NEIL3,0.111502328834321
NEK1,-1.48162113260495
NEK10,-1.59589820765853
NEK2,0.556616438664748
NEK3,-0.834834630971131
NEK4,-1.73239540924283
NEK6,0.352429616647846
NEK7,0.208148670085185
NEK8,-1.60156909172888
NEK9,0.162013744963052
NELFA,0.259260798100134
NELFB,-0.198768580041633
NELFCD,0.339696258627393
NELFE,0.410714973105144
NELL2,-0.19225533636569
NEMF,0.0537942087517728
NEMP1,0.53238226868963
NEMP2,-0.432179464958298
NENF,0.073644046495112
NEPRO,-0.128310894735674
NES,-2.11845686981277
NET1,-0.177838030287323
NETO2,-1.42434871298557
NEU1,0.092583518680396
NEU3,-0.0988139381916952
NEURL1,0.0869578938919578
NEURL1B,-0.699799453758527
NEURL2,-1.14204931359582
NEURL4,-1.39656540009177
NEXN,0.271891093404387
NF1,-0.652390127845922
NF2,-0.63466165289411
NFAT5,-0.215634495071601
NFATC2IP,0.256169563538308
NFATC3,-0.92116714434385
NFATC4,-0.698068990882062
NFE2,-0.524255201450364
NFE2L1,-0.0084056358931182
NFE2L2,0.6781480194981
NFIA,0.330195837811605
NFIB,0.720527393967773
NFIC,1.01039851580444
NFIL3,0.193502620549009
NFIX,-0.211688335959262
NFKB1,-0.249760466839301
NFKB2,0.114330633913687
NFKBIA,0.66038537904284
NFKBIB,0.304751846088441
NFKBIE,-0.371825241888811
NFKBIL1,-0.679377419280702
NFKBIZ,-1.42243046479708
NFRKB,-0.96313214707164
NFS1,0.618497415528974
NFU1,0.502122526635492
NFX1,-0.007209429092935
NFXL1,-0.241936134318774
NFYA,0.498347524615473
NFYB,0.217064761231573
NFYC,0.791042704487102
NGDN,0.481337327730265
NGEF,-0.786384106653921
NGLY1,-0.147858671442017
NGRN,1.49705683624095
NHLRC2,0.713752762194621
NHLRC3,-0.137418664209775
NHP2,0.848382547171666
NHS,-1.39083131848878
NHSL1,-1.33028285078672
NIBAN1,-0.0809660325158032
NIBAN2,0.202305742655164
NICN1,0.464534431225783
NID1,-0.077250014134223
NIF3L1,0.461990959087211
NIFK,1.04145583534651
NIN,-2.27884154607354
NINJ1,0.442612615756076
NINJ2,-1.00719905101515
NIP7,1.02718239252665
NIPA1,-0.0313040393921332
NIPA2,-0.357638854702441
NIPAL2,-0.622295184982873
NIPAL3,-0.74533976718679
NIPBL,-0.369882981417932
NIPSNAP1,0.764610145271678
NIPSNAP2,0.720947286735661
NIPSNAP3A,0.542811588283176
NISCH,-1.27658823264154
NIT1,0.582974884357694
NIT2,0.759791801454435
NKAP,0.439663058371269
NKAPD1,-0.439522629888827
NKIRAS1,0.6731359672611
NKIRAS2,0.656079973261881
NKRF,0.398471689643708
NKTR,-1.55495571031287
NKX3,-0.0262083727574335
NLE1,-0.0883786924632116
NLGN2,-0.818533403578194
NLK,-1.84241922361391
NLN,0.526074198778284
NLRC5,-2.09059319467286
NLRX1,-2.55016770267626
NMB,0.533385170598229
NMD3,0.667797029661475
NME1,2.15609474912468
NME3,0.531401875741425
NME4,-0.278486650415348
NME6,0.32856355506283
NME7,0.414331613022501
NMI,0.990502201983446
NMNAT1,0.388312222551432
NMRAL1,0.215959500929594
NMRK1,0.0376242283727818
NMT1,0.464470238606268
NMT2,-0.743920689095538
NMU,0.955844515997695
NNMT,0.788624324221366
NNT,-0.331144364902275
NOA1,-0.511580217651709
NOB1,0.979935468455483
NOC2L,0.354169221121665
NOC3L,0.059242085925536
NOC4L,0.293867313341577
NOCT,0.233780288075898
NOG,-0.368899887275262
NOL10,0.373086108547123
NOL11,0.551073470820009
NOL3,0.626547959788567
NOL4L,-0.160268071932872
NOL6,-0.0553078941017426
NOL7,0.99604584613043
NOL8,-0.343559999951486
NOL9,0.677603361325009
NOLC1,0.90660804793498
NOM1,-0.182933209219617
NOMO1,-0.876930871362379
NOMO2,-1.4220317184099
NONO,1.11746787943122
NOP10,1.81448078510248
NOP14,0.178638722510054
NOP16,1.35364019874412
NOP53,-0.0786609590086498
NOP56,0.411229639360849
NOP58,0.72882411757186
NOP9,0.123653725971559
NOS1AP,0.0976860091115013
NOSIP,0.649043564524634
NOSTRIN,-0.538203853992418
NOTCH1,-1.43006647985414
NOTCH2,-0.242201071253744
NOTCH3,-0.950389766739223
NOTUM,-1.37665717747943
NPAS2,-1.01823220234069
NPAT,-0.882735820551163
NPC1,0.478919681105664
NPC2,1.14068896630779
NPDC1,0.209873143562285
NPEPL1,-0.993322214030137
NPEPPS,0.715944923238888
NPHP1,-0.292067354018187
NPHP4,-1.24713832661547
NPL,-0.275070756517047
NPLOC4,0.165942802579774
NPM1,1.83140967569777
NPM3,0.348462684606079
NPNT,0.466006244750419
NPR1,-0.80736044990551
NPR3,0.175708656944523
NPRL2,0.0368062144288369
NPRL3,0.756791721132528
NPTN,1.03303979086393
NPTX1,0.304887403901767
NQO1,1.33426164058627
NQO2,0.558414059643507
NR1D1,-0.125394075554182
NR1D2,-0.57422524474756
NR1H2,-1.12701663338877
NR1H3,-0.926237058895321
NR2C1,-0.229231491278219
NR2C2,-0.280216892480362
NR2C2AP,0.537023134531215
NR2F1,-0.331384731570035
NR2F2,0.469980428862122
NR2F6,-0.576815321822826
NR3C1,0.156845659886965
NR3C2,-0.842903732397691
NR4A1,0.184747911300402
NR4A2,0.393410955384698
NR4A3,0.190995175483212
NRARP,-0.668568148175438
NRAS,0.614216124408942
NRBF2,0.262551990628307
NRBP1,0.396970754191474
NRBP2,-0.532654928198406
NRDC,0.175248903741695
NRDE2,-0.840010083053338
NREP,1.09579361881897
NRF1,0.0414890922982138
NRG1,-0.260304563499666
NRG4,-0.804394579894917
NRGN,2.05835912118298
NRIP1,-0.754038604206146
NRIP3,0.249247309537956
NRM,1.00720839859332
NRP1,0.0203928079725946
NRP2,-0.829955963556212
NRSN2,0.597018868118388
NSA2,0.972767264529735
NSD1,-1.68061639978718
NSD2,-1.17529568036473
NSD3,-1.27337185203057
NSDHL,0.700884337534248
NSF,0.489940900391115
NSFL1C,0.692107483510102
NSL1,0.603388137692081
NSMAF,-1.12710925108255
NSMCE1,0.453452449362381
NSMCE2,0.755522464353399
NSMCE3,0.526609375846492
NSMCE4A,0.383218253457487
NSMF,-2.25516309089339
NSRP1,0.914787867719015
NSUN2,0.627969862624779
NSUN3,0.452194279956763
NSUN4,0.357227625765995
NSUN5,0.224965910394748
NSUN6,-0.859503944592803
NT5C,0.604654951882528
NT5C2,0.298678496125235
NT5C3A,0.681018593988686
NT5C3B,-1.08251906752182
NT5DC1,0.869074596470586
NT5DC2,-0.473915353179967
NT5DC3,-0.110044592801603
NT5E,0.150677933092816
NTAN1,-1.5487245114251
NTHL1,0.494487603456059
NTMT1,0.939651207527135
NTN4,-0.898842610034971
NTNG1,-0.189943492545254
NTPCR,0.801240034911849
NUAK1,-1.25600774092511
NUAK2,-1.04297725023709
NUB1,0.918883179974868
NUBP1,0.276442758647119
NUBP2,0.333564925376862
NUBPL,0.310311232398882
NUCB1,1.01041019362478
NUCB2,0.982485412741557
NUCKS1,1.43267304138894
NUDC,1.37691546557643
NUDCD1,0.488790372010001
NUDCD2,0.528961813855188
NUDCD3,0.273847022633457
NUDT1,0.742887553748866
NUDT12,0.253811204849524
NUDT13,-1.18253828817388
NUDT14,-0.113722760528207
NUDT15,0.964549953292188
NUDT16,0.268155610909271
NUDT16L1,0.611249349051321
NUDT18,-0.86955508439046
NUDT19,0.85450209048309
NUDT2,0.19836574900036
NUDT21,1.05424268736195
NUDT22,-0.516117054207929
NUDT3,-0.237544089468758
NUDT5,1.22016463006801
NUDT6,-0.345534731505053
NUDT8,-0.287784673442432
NUDT9,1.12517804449126
NUF2,0.818256624569189
NUFIP1,0.712932850054868
NUFIP2,0.156868762615265
NUMA1,-0.184407762322157
NUMB,0.0612236448310379
NUMBL,0.199566780646962
NUP107,0.387433407636214
NUP133,0.179693123036579
NUP153,-0.197372572600316
NUP155,0.394673344032478
NUP160,0.507065053332618
NUP188,0.296160574557895
NUP205,0.0418788333643262
NUP210,-0.177390027289483
NUP214,0.358067906565825
NUP35,0.49199157888942
NUP37,0.818182700634205
NUP42,0.293632949388582
NUP43,0.753382268633897
NUP50,0.361857019465811
NUP54,0.361676769212485
NUP58,0.0037905399712838
NUP62,0.47423591852654
NUP62CL,0.674337221916698
NUP85,0.393763923717466
NUP88,0.276130592460369
NUP93,0.387814683877485
NUP98,0.106787281908275
NUPR1,0.912830464946021
NUS1,0.321990347326659
NUTF2,1.15784315701594
NVL,-0.105536229559141
NXF1,0.574941156187153
NXN,0.155477776516703
NXPE3,-1.69438810357303
NXPH4,0.837393086659738
NXT1,0.474103490354321
NXT2,0.240703198116456
NYAP2,0.0702506000786059
NYNRIN,-0.870604405952033
OAF,-0.110682560807691
OARD1,0.814869373456426
OAS1,0.517075945792521
OAS3,0.261483048251678
OASL,-0.410393386943227
OAT,0.774106017920774
OAZ1,-0.857808359211864
OAZ2,0.229225049138414
OBI1,-0.068410053982345
OBSL1,-0.45735508991839
OCEL1,0.486814141971846
OCIAD1,1.26201532084618
OCIAD2,0.685618343399338
OCRL,-0.0192265523035839
ODC1,-0.0806953081520229
ODF2,-0.369454749677418
ODF2L,-0.463943108975491
ODR4,0.238270316225087
OFD1,-0.345129207691276
OGA,0.388705182580402
OGDH,0.404913697536544
OGFOD1,0.501365736776437
OGFOD2,-0.331252241667142
OGFOD3,-0.305590748325002
OGFR,-0.044044930578274
OGFRL1,-1.23898181616755
OGG1,0.0042227697943023
OGT,-0.263427858199959
OIP5,0.47139272295528
OLA1,0.76496063255996
OLFM1,-0.497993231501188
OLFM2,-0.335859304271105
OLFML2A,0.520215241252975
OLR1,0.906101884150504
OMA1,-0.734426824462798
ONECUT2,-1.0750441488153
OPA1,0.120697636901163
OPA3,0.760526993802097
OPHN1,-1.0016733485686
OPLAH,-1.38799894662186
OPN3,-0.724012933831031
OPTN,-0.101850299817106
ORAI1,0.122050457945244
ORAI2,-1.28890200928454
ORAI3,-0.847313584972152
ORC1,-0.0303451226294823
ORC2,0.269494615949915
ORC3,0.363300038951905
ORC4,0.347914861471912
ORC5,0.586309943471898
ORC6,0.880978840604414
ORMDL1,0.539577778075771
ORMDL2,0.937459720020454
ORMDL3,0.357988230445515
OS9,0.666134608152115
OSBP,0.567183120901732
OSBP2,-0.994645117332873
OSBPL10,-0.333832810523625
OSBPL11,-0.0283270189128622
OSBPL1A,-0.264634376402429
OSBPL2,0.0913126625221579
OSBPL3,-0.660223538300145
OSBPL5,-1.19433022929936
OSBPL6,-1.18778642965785
OSBPL7,-1.6794504143539
OSBPL8,-0.135947714207734
OSBPL9,-0.0907849018902888
OSCP1,-0.290678817136902
OSER1,0.595369888040748
OSGEP,0.0885601639538946
OSGEPL1,-0.0088599686145306
OSGIN1,-0.28824739453439
OSGIN2,-0.978397191811959
OSMR,0.65456463008023
OSR2,-0.339790151064243
OST4,2.09030152230562
OSTC,1.33171009744199
OSTF1,0.575430822367183
OSTM1,0.308274102859871
OTUB1,0.92693919842218
OTUB2,-0.0523957074294158
OTUD1,-0.178420161321133
OTUD3,-0.716156578239748
OTUD4,-0.986050235250437
OTUD5,0.29180461060387
OTUD6B,0.610356201548246
OTUD7B,-0.388868286936167
OTULIN,0.48144013077088
OTULINL,0.205925900731123
OTX1,0.517438089826228
OVCA2,-0.0547687983912436
OXA1L,0.921408939990971
OXCT1,0.96846054496085
OXLD1,0.0171962512365706
OXNAD1,-0.245416877968216
OXR1,-0.377955508413399
OXSM,-0.0800007769366722
OXSR1,0.535006759745794
P2RX4,-0.644703979553874
P2RY2,-1.18712176650725
P2RY6,-0.388030034755134
P3H1,0.464707806420469
P3H2,0.250431233541672
P3H3,0.0932105083130508
P3H4,0.451586875420195
P4HA1,0.499970276701318
P4HA2,0.497823581997745
P4HA3,-0.0241252030777997
P4HB,1.47942556699232
P4HTM,0.0217943747176174
PA2G4,1.32002047770009
PAAF1,0.67346005998002
PABPC1,0.502603762689469
PABPC4,0.163384735942685
PABPC4L,0.0110808760313594
PABPN1,1.15604656294797
PACC1,0.0127635281267557
PACRGL,-0.475619291938405
PACS1,0.139564464458667
PACS2,-2.33744065706194
PACSIN2,0.457885087926337
PACSIN3,0.0339029806587112
PAF1,0.508074652094096
PAFAH1B1,0.778197468382336
PAFAH1B2,1.0513987667222
PAFAH1B3,0.431721222169161
PAFAH2,-0.0677684299685851
PAGE1,0.533875156210757
PAICS,1.44974547835021
PAIP1,0.472363347587205
PAIP2,1.45398003395426
PAIP2B,0.683632218814626
PAK1,-0.229921150705968
PAK1IP1,0.490381609143018
PAK2,1.02958836543695
PAK4,-0.130335253570928
PALB2,-1.49176965269819
PALLD,0.694001973093752
PALM,-0.183527746901365
PALM2AKAP2,0.0435848104071114
PALMD,0.136471423539656
PAM,-0.142112527999948
PAN2,-0.909884765856763
PAN3,-1.14507136037067
PANK1,-0.733757083759913
PANK2,-0.184503743232037
PANK3,-0.330999842666809
PANK4,-0.212377646437496
PANX1,-0.326247702797563
PAPOLA,-0.333665931001639
PAPOLG,-0.216956726099887
PAPPA,-1.13789053790579
PAPSS1,0.521804806323893
PAPSS2,0.311292757535538
PAQR3,-0.67832222665019
PAQR4,-0.291675415420028
PAQR5,-1.3688350545376
PAQR7,-0.348216759046937
PAQR8,-0.314259509582765
PARD3,-0.779307627643737
PARD6B,0.0379967455259008
PARG,-0.425731775430428
PARK7,1.62161953260272
PARL,-0.839672929818375
PARN,0.188412431110205
PARP1,0.460813526328261
PARP10,-1.50880134564434
PARP12,-0.235202848552136
PARP14,-0.18448004801547
PARP16,0.127410545047796
PARP2,0.498199510320355
PARP3,-1.38241900797407
PARP4,0.0200394051153732
PARP8,-0.622610869638432
PARP9,-0.366197501429391
PARPBP,0.423758663575612
PARS2,-0.396671115937235
PARVA,1.02278721682074
PARVB,0.390103222013876
PASK,-1.36684277154737
PATJ,-1.22378486206233
PATL1,0.261277556557898
PATZ1,-0.777490872687838
PAWR,0.774774222697978
PAX6,-0.549796492195306
PAXBP1,-0.291923456303647
PAXIP1,-1.13069213702431
PAXX,0.458447591069529
PBDC1,1.17974153161245
PBK,0.972633506528225
PBLD,-0.16653481804051
PBRM1,-0.543741304763569
PBX1,0.725896797818568
PBX2,-0.378710806894836
PBX3,-1.69960708177104
PBXIP1,0.062349555697947
PC,-0.228263943538094
PCBD1,0.9775166379191
PCBD2,0.598941299066887
PCBP1,1.76369239348253
PCBP2,1.76036125447742
PCBP4,-0.894563506489609
PCCA,-0.530772342003693
PCCB,0.416469241583509
PCDH7,-0.65697383684103
PCDHAC2,-0.595816372108586
PCDHGC3,-0.436107624277575
PCED1A,-1.9454355248569
PCF11,-1.30852423566889
PCGF1,0.0940994334754461
PCGF2,0.621395983006195
PCGF3,-1.52155826359291
PCGF5,-0.0339516005397933
PCGF6,0.317108366674175
PCID2,0.445954690729033
PCIF1,-0.579447417875836
PCK2,0.180783893193198
PCLAF,2.23396818464448
PCM1,-0.521127437438067
PCMT1,1.1601558297976
PCMTD1,-0.293696014162084
PCMTD2,-0.448731792374715
PCNA,1.44124012981869
PCNP,1.21460216602531
PCNT,-1.97168805838591
PCNX1,-2.24649842154112
PCNX3,-1.56476404208044
PCNX4,-2.29946548589103
PCOLCE,0.66783156862851
PCOLCE2,0.288637432839812
PCSK1,-0.528616095553618
PCSK6,-1.71926777308301
PCSK7,-1.88128618833399
PCSK9,0.4143668907228
PCTP,0.216655039190938
PCYOX1,0.929918603704027
PCYOX1L,0.0302547846365618
PCYT1A,0.372847851669585
PCYT2,-0.0832163806020531
PDAP1,1.20865251915652
PDCD10,1.01715362775949
PDCD11,-1.11452596002089
PDCD2,-0.14200352545757
PDCD2L,0.157666311750491
PDCD4,1.12612253772405
PDCD5,1.2224996915975
PDCD6,-0.0269007723603891
PDCD6IP,0.741197660573904
PDCD7,-0.245924206262175
PDCL,0.753750805945922
PDCL3,1.01004365149975
PDE10A,-1.74894734207428
PDE12,0.240354109881408
PDE1A,-0.772211332348544
PDE2A,-0.453883195821034
PDE3A,0.200314748679614
PDE3B,-0.935870855921884
PDE4A,-1.61546338283798
PDE4B,-0.611136380260569
PDE4D,0.0150513346362597
PDE4DIP,-1.8000842122286
PDE5A,-0.83740082226263
PDE6D,0.952175066954219
PDE7A,-1.05784299536394
PDE7B,-0.883915988301461
PDE8A,-1.40547588446758
PDF,0.559356129729462
PDGFA,-0.824801351230765
PDGFC,-0.0653736061014069
PDGFD,-0.111460489116522
PDGFRB,-1.55996205591926
PDGFRL,0.706857839861621
PDHA1,1.19116498661472
PDHB,0.860898957793727
PDHX,0.455877839423836
PDIA3,1.63871138817581
PDIA4,0.521971534259149
PDIA5,0.139450621649553
PDIA6,1.15300146920372
PDIK1L,-0.668137552413455
PDK1,0.438544244000968
PDK2,0.238849038003681
PDK3,0.316584521488406
PDK4,1.0221618158057
PDLIM1,1.22145780661132
PDLIM2,-1.01242981165718
PDLIM3,0.0102483543840117
PDLIM5,0.974970614872005
PDLIM7,0.699046812737797
PDP1,-0.307974055717375
PDP2,-0.0652328071093727
PDPK1,-0.0687088613998728
PDPR,-0.868438573626124
PDRG1,1.52398489083263
PDS5A,-0.0089334432285076
PDS5B,0.0308394316823748
PDSS1,0.284793248875676
PDSS2,0.182763302997254
PDX1,0.97271492914018
PDXDC1,0.146168272745491
PDXK,0.803139343859739
PDXP,0.397495735178647
PDZD11,1.24790269926075
PDZD8,-1.63059842690021
PEA15,1.32090009855074
PEAK1,-1.72891449480413
PEBP1,1.39043570405041
PECR,0.107137728098382
PEF1,0.387296133553208
PEG10,0.868195202249731
PELI1,-0.893065950767087
PELI2,-0.430414396911588
PELI3,-1.27413034048232
PELO,0.392595465500058
PELP1,0.22023205269761
PEMT,0.181737869509203
PEPD,0.51700052286273
PER1,-0.348187055804377
PER2,-1.48011796736713
PER3,-1.80673837788977
PERP,1.37752600643745
PES1,0.432498039442831
PET100,1.91403349895362
PET117,0.442599585179695
PEX1,-0.788572058766048
PEX10,-0.709651868941823
PEX11A,0.169436620529361
PEX11B,0.483010950503439
PEX12,0.0094231258742665
PEX13,0.0986419371778507
PEX14,0.34238189011875
PEX16,-0.0320161463869175
PEX19,0.590559542313868
PEX2,-0.931785494888119
PEX26,-0.569150105437088
PEX3,0.625918109373367
PEX5,0.0017436028107766
PEX6,-0.653873742007311
PEX7,-0.0840318110924973
PFAS,0.251312953378277
PFDN1,1.5239323172369
PFDN2,1.65578955253046
PFDN4,1.06185527685849
PFDN5,1.53152806917923
PFDN6,1.46208860444212
PFKFB2,-0.0602177107284434
PFKFB3,-0.216459409032039
PFKFB4,-1.52923230943073
PFKL,0.0538286438463778
PFKM,0.402880350651096
PFKP,0.532396018078782
PFN1,2.54017303980588
PFN2,1.59073656934477
PGAM1,1.44088417515446
PGAM5,0.219311435650228
PGAP1,-0.460907104270528
PGAP2,-0.0658721708967909
PGAP3,0.0354598553896452
PGAP4,-0.135499395822003
PGAP6,-2.06527285328555
PGBD1,-1.46713365371511
PGBD2,-1.29163394296727
PGBD4,-1.34512735503789
PGD,1.02032443810529
PGGT1B,0.514798966909867
PGK1,1.68306597700878
PGLS,0.620447741706976
PGM1,0.570371277792472
PGM2,0.401333755849649
PGM2L1,0.0102193326582994
PGM3,0.58589187496481
PGP,0.319188993204745
PGPEP1,0.057392004429964
PGRMC1,1.24985139363709
PGRMC2,1.85935773322536
PGS1,-0.21266110581232
PHACTR2,-0.89649302196793
PHACTR4,0.335647639438157
PHAX,0.72997270030818
PHB,0.935160115065696
PHB2,0.94603820137289
PHC1,-1.9541414088968
PHC2,-0.608131798530864
PHC3,-0.185780116293759
PHETA2,-0.0776664419911444
PHF1,-1.14965672774389
PHF10,-0.113882333364456
PHF11,0.145444205240399
PHF12,-1.05400286921723
PHF13,0.882783039335608
PHF14,0.0802713583276613
PHF19,-0.0261637986523952
PHF2,-1.12145936957752
PHF20,-0.244030937136217
PHF20L1,-0.672993631846486
PHF21A,-0.378225130727759
PHF23,0.176312129376084
PHF3,-0.366468343904002
PHF5A,1.39338837437332
PHF6,0.86697557734954
PHF8,-0.275728038227331
PHGDH,1.0843412104916
PHIP,-0.156377369511528
PHKA1,-0.863644454545741
PHKA2,-0.890123458207676
PHKB,-0.954799350921713
PHKG2,-0.248733919297847
PHLDA1,0.230539180394079
PHLDA2,1.81009173102397
PHLDA3,0.23457494775585
PHLDB1,-0.665841725015612
PHLDB2,-0.96983764505318
PHLDB3,-1.04441746179652
PHLPP1,-1.21322319925088
PHLPP2,-2.4749400337577
PHPT1,1.55026504180577
PHRF1,-0.801970406335627
PHTF1,-2.1467487768142
PHTF2,-0.337776594376968
PHYH,0.41851783236293
PHYHD1,0.263664223623131
PHYHIP,-0.483684409442247
PHYKPL,-0.803622833847691
PI15,0.676519181762424
PI3,1.86244216240599
PI4K2A,-0.1017719827477
PI4K2B,-0.204217002672572
PI4KA,-0.486463984649481
PI4KB,-0.728774601890249
PIAS1,0.631793898693345
PIAS2,-0.744774245872057
PIAS3,0.440391156941755
PIAS4,0.362568823380622
PIBF1,0.0415668097775257
PICALM,0.374992073628612
PICK1,0.182812112727527
PID1,0.510559952650423
PIEZO1,-1.09032138978739
PIEZO2,-1.68820587908812
PIF1,-1.24670224828315
PIGA,-0.794821136103429
PIGB,-0.916241461376881
PIGBOS1,0.939908343192302
PIGC,-0.424043407173472
PIGF,0.114558831017975
PIGG,-0.149376913920825
PIGH,0.268244153900855
